month,day,year,day_of_year,date,zone,type_of_site,site number1,number_of_visit,site,Latitude,Longitude,Elevation,Net_open,Net_close,Rain_time,Net_no,Temperature,Wind,Cloud,Bander_ID,Band,Species,Sex,Plumage,Beak_length,Beak_depth,Beak_width,Head_length,Head_depth,Head_width,Tarsus,Wing,Mass,Pox_IUR,Pox_scale,pox_size_lesion,Fecal,Philornis,Slide,Swab,Feather,Blood,Recaptured,Notes,,,
3,25,2022,84,25-Mar-22,Occidente,Agricola,6,1,Mario Piu,-0.7025606,-90.3538699,170,6:30,9:30,0:00,4,23.1,0,Clear,IG,SM295,MYI,U,NA,10.27,NA,NA,NA,NA,NA,18.72,62,11.59,U,NA,NA,1,A,0,1,0,1,0,juvenile,,,
3,25,2022,84,25-Mar-22,Occidente,Agricola,6,1,Mario Piu,-0.7025606,-90.3538699,170,6:30,9:30,0:00,4,23.1,0,Clear,DL,SM1317,PAL,U,NA,11.61,7.86,5.97,NA,NA,NA,21.22,70,23.79,U,NA,NA,1,B,0,1,0,1,0,,,,
3,25,2022,84,25-Mar-22,Occidente,Agricola,6,1,Mario Piu,-0.7025606,-90.3538699,170,6:30,9:30,0:00,4,23.1,0,Clear,DL,SM296,PET,M,NA,8.82,NA,NA,NA,NA,NA,16.94,63,13.06,U,NA,NA,1,A,0,1,0,1,0,cloacal protuberance,,,
3,26,2022,85,26-Mar-22,El Carmen,Ganadera,7,1,Peter Schiess,-0.666007,-90.3913806,400,6:20,9:30,0:00,4,23.8,0,Bright overcast,IG,SM1318,PAL,M,NA,11.64,8.05,7.22,NA,NA,NA,20.84,72,21.94,U,NA,NA,1,A,0,1,0,1,0,juvenile,,,
3,26,2022,85,26-Mar-22,El Carmen,Ganadera,7,1,Peter Schiess,-0.666007,-90.3913806,400,6:20,9:30,0:00,4,23.8,0,Bright overcast,YT,SM297,PET,U,NA,8.7,NA,NA,NA,NA,NA,27.26,63,14.28,U,NA,NA,1,A,0,1,0,0,0,juvenile,,,
3,27,2022,86,27-Mar-22,Cascajo,Ganadera,8,1,Patricia Ortiz,-0.6895213,-90.3015195,200,6:30,9:30,0:30,4,NA,NA,Overcast,IG,SM298,PET,U,NA,7.74,NA,NA,NA,NA,NA,19.77,61,12.31,U,NA,NA,0,A,0,1,0,1,0,cloacal protuberance,,,
3,27,2022,86,27-Mar-22,Cascajo,Ganadera,8,1,Patricia Ortiz,-0.6895213,-90.3015195,200,6:30,9:30,0:30,4,NA,NA,Overcast,IG,SM299,PET,M,NA,9.4,NA,NA,NA,NA,NA,18.4,65,11.14,U,NA,NA,0,A,0,1,0,1,0,1 naris bigger than other, ,,
3,27,2022,86,27-Mar-22,Cascajo,Ganadera,8,1,Patricia Ortiz,-0.6895213,-90.3015195,200,6:30,9:30,0:30,4,NA,NA,Overcast,IG,SM300,FUL,M,5,9.57,7.7,6.06,NA,NA,NA,16.54,62,15.46,U,NA,NA,0,B,0,1,0,1,0,,,,
3,27,2022,86,27-Mar-22,Cascajo,Ganadera,8,1,Patricia Ortiz,-0.6895213,-90.3015195,200,6:30,9:30,0:30,4,NA,NA,Overcast,IG,SM301,PET,F,NA,8.55,NA,NA,NA,NA,NA,18.01,62,11.59,U,NA,NA,1,A,0,1,0,1,0,cloacal protuberance,,,
3,27,2022,86,27-Mar-22,Cascajo,Ganadera,8,1,Patricia Ortiz,-0.6895213,-90.3015195,200,6:30,9:30,0:30,4,NA,NA,Overcast,IG,SM302,PET,M,NA,8.9,NA,NA,NA,NA,NA,19.06,63,12.15,U,NA,NA,1,A,0,1,0,1,0,brood patch,,,
3,27,2022,86,27-Mar-22,Cascajo,Ganadera,8,1,Patricia Ortiz,-0.6895213,-90.3015195,200,6:30,9:30,0:30,4,NA,NA,Overcast,IG,SM303,MYI,F,NA,10.74,NA,NA,NA,NA,NA,17.47,68,13.38,U,NA,NA,1,A,0,1,0,1,0,,,,
3,27,2022,86,27-Mar-22,Cascajo,Ganadera,8,1,Patricia Ortiz,-0.6895213,-90.3015195,200,6:30,9:30,0:30,4,NA,NA,Overcast,IG,SM304,FUL,M,3,8.59,7.58,5.69,NA,NA,NA,18.3,64,14.76,U,NA,NA,0,A,0,1,0,1,0,cloacal protuberance,,,
3,28,2022,87,28-Mar-22,Santa Rosa,Ganadera,9,1,Miguel Ramon,-0.6340509,-90.432526,370,6:30,9:30,0:00,4,26.4,0.9,Partly cloudy,IG,SM305,FUL,M,5,7.95,7.1,5.45,NA,NA,NA,16.3,64,18.84,U,NA,NA,1,A,0,1,0,1,0,brood patch,,,
3,28,2022,87,28-Mar-22,Santa Rosa,Ganadera,9,1,Miguel Ramon,-0.6340509,-90.432526,370,6:30,9:30,0:00,4,26.4,0.9,Partly cloudy,IG,SM307,FUL,F,0,8.25,6.5,5.3,NA,NA,NA,16.2,59,14.98,U,NA,NA,1,A,0,1,0,1,0,cloacal protuberance,,,
3,28,2022,87,28-Mar-22,Santa Rosa,Ganadera,9,1,Miguel Ramon,-0.6340509,-90.432526,370,6:30,9:30,0:00,4,26.4,0.9,Partly cloudy,IG,SM306,PAR,M,5,8,7.3,5.25,NA,NA,NA,17.5,64,13.2,U,NA,NA,1,A,0,1,0,1,0,,,,
3,28,2022,87,28-Mar-22,Santa Rosa,Ganadera,9,1,Miguel Ramon,-0.6340509,-90.432526,370,6:30,9:30,0:00,4,26.4,0.9,Partly cloudy,IG,SM308,PET,U,0,8.95,NA,NA,NA,NA,NA,17,57,11.93,U,NA,NA,1,A,0,1,0,1,0,brood patch,,,
3,28,2022,87,28-Mar-22,Santa Rosa,Ganadera,9,1,Miguel Ramon,-0.6340509,-90.432526,370,6:30,9:30,0:00,4,26.4,0.9,Partly cloudy,IG,SM1319,PAL,F,NA,11.81,7.75,5.85,NA,NA,NA,19.2,69,23.22,U,NA,NA,1,A,0,1,0,1,0,cloacal protuberance,,,
3,28,2022,87,28-Mar-22,Santa Rosa,Ganadera,9,1,Miguel Ramon,-0.6340509,-90.432526,370,6:30,9:30,0:00,4,26.4,0.9,Partly cloudy,CP,SM309,FUL,M,2,8.4,7.6,5.8,NA,NA,NA,20.5,61,15.17,R,NA,NA,1,A,0,1,0,1,0,missing toe,,,
3,28,2022,87,28-Mar-22,Santa Rosa,Ganadera,9,1,Miguel Ramon,-0.6340509,-90.432526,370,6:30,9:30,0:00,4,26.4,0.9,Partly cloudy,DL,SM310,FUL,M,4,7.6,6.7,5.4,NA,NA,NA,16.8,60,13.06,I,B,6.5,1,A,0,1,0,1,0,brood patch,,,
3,28,2022,87,28-Mar-22,Santa Rosa,Ganadera,9,1,Miguel Ramon,-0.6340509,-90.432526,370,6:30,9:30,0:00,4,26.4,0.9,Partly cloudy,DL,SM311,PET,F,NA,8.2,NA,NA,NA,NA,NA,19.2,65,13.28,U,NA,NA,1,A,0,1,0,1,0,,,,
3,28,2022,87,28-Mar-22,Santa Rosa,Ganadera,9,1,Miguel Ramon,-0.6340509,-90.432526,370,6:30,9:30,0:00,4,26.4,0.9,Partly cloudy,DL,SM313,PET,M,NA,8.9,NA,NA,NA,NA,NA,18.4,64,12.74,U,NA,NA,1,A,0,0,0,1,0,cloacal protuberance,,,
3,28,2022,87,28-Mar-22,Santa Rosa,Ganadera,9,1,Miguel Ramon,-0.6340509,-90.432526,370,6:30,9:30,0:00,4,26.4,0.9,Partly cloudy,CP,SM314,FUL,M,5,8.4,7.5,6.1,NA,NA,NA,19,64,12.08,R,NA,NA,1,A,0,1,0,0,0,cloacal protuberance,hole through narises,,
3,28,2022,87,28-Mar-22,Santa Rosa,Ganadera,9,1,Miguel Ramon,-0.6340509,-90.432526,370,6:30,9:30,0:00,4,26.4,0.9,Partly cloudy,DL,DC786,GAMO,M,NA,14.6,NA,NA,NA,NA,NA,32.8,112,46.68,R,NA,NA,1,B,0,1,0,1,0,cloacal protuberance,,,
3,28,2022,87,28-Mar-22,Santa Rosa,Ganadera,9,1,Miguel Ramon,-0.6340509,-90.432526,370,6:30,9:30,0:00,4,26.4,0.9,Partly cloudy,DL,SM1320,FOR,M,2,11.3,11.3,8.8,NA,NA,NA,20.2,71,22.43,U,NA,NA,1,A,0,1,0,1,0,NO CP,,,
3,28,2022,87,28-Mar-22,Santa Rosa,Ganadera,9,1,Miguel Ramon,-0.6340509,-90.432526,370,6:30,9:30,0:00,4,26.4,0.9,Partly cloudy,DL,SM315,FUL,M,3,8.2,6.8,5.4,NA,NA,NA,17,64,15.44,U,NA,NA,1,A,0,1,0,0,0,escaped,,,
3,29,2022,88,29-Mar-22,Camote,Bosque,10,1,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,9:30,0:00,4,23.6,0.3,Overcast,YT,NO ANILLADO,FOR,M,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.16,U,NA,NA,1,NA,0,0,0,1,0,brood patch,,,
3,29,2022,88,29-Mar-22,Camote,Bosque,10,1,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,9:30,0:00,4,23.6,0.3,Overcast,YT,SM1321,FOR,F,NA,12.22,11.53,9.87,NA,NA,NA,22.86,68,21.89,R,NA,NA,1,A,0,1,0,1,0,cloacal protuberance,,,
3,29,2022,88,29-Mar-22,Camote,Bosque,10,1,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,9:30,0:00,4,23.6,0.3,Overcast,YT,SM316,FUL,M,4,8.32,7.12,6.6,NA,NA,NA,20.88,60,13.72,R,NA,NA,1,B,0,1,0,1,0,brood patch,,,
3,29,2022,88,29-Mar-22,Camote,Bosque,10,1,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,9:30,0:00,4,23.6,0.3,Overcast,YT,SM317,PAR,F,NA,8.13,7.1,4.9,NA,NA,NA,22.99,64,13.15,U,NA,NA,1,A,0,1,0,1,0,cloacal protuberance,,,
3,29,2022,88,29-Mar-22,Camote,Bosque,10,1,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,9:30,0:00,4,23.6,0.3,Overcast,YT,SM318,PET,M,NA,9.36,NA,NA,NA,NA,NA,22.4,66,12.88,R,NA,NA,0,A,0,1,0,1,0,,,,
3,29,2022,88,29-Mar-22,Camote,Bosque,10,1,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,9:30,0:00,4,23.6,0.3,Overcast,SM,SM319,PET,M,NA,8.84,NA,NA,NA,NA,NA,17.9,64,12.5,U,NA,NA,1,A,0,1,0,1,0,,,,
3,29,2022,88,29-Mar-22,Camote,Bosque,10,1,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,9:30,0:00,4,23.6,0.3,Overcast,SM,SM320,PET,F,NA,8.06,NA,NA,NA,NA,NA,17.13,61,11.89,U,NA,NA,1,A,0,0,0,1,0,,,,
3,29,2022,88,29-Mar-22,Camote,Bosque,10,1,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,9:30,0:00,4,23.6,0.3,Overcast,SM,SM321,FUL,M,5,8.68,7.68,6.79,NA,NA,NA,17.79,63,14.84,R,NA,NA,1,A,0,0,0,1,0,,,,
3,29,2022,88,29-Mar-22,Camote,Bosque,10,1,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,9:30,0:00,4,23.6,0.3,Overcast,SM,SM322,OLI,M,NA,6.99,3.95,4.01,NA,NA,NA,16.81,59,8.55,R,NA,NA,1,NA,0,0,0,1,0,no brood patch,no cloacal protuberance,,
3,29,2022,88,29-Mar-22,Camote,Bosque,10,1,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,9:30,0:00,4,23.6,0.3,Overcast,SM,SM323,FUL,U,0,7.98,7.17,6.23,NA,NA,NA,16.04,62,12.54,R,NA,NA,0,B,0,0,0,1,0,,,,
3,29,2022,88,29-Mar-22,Camote,Bosque,10,1,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,9:30,0:00,4,23.6,0.3,Overcast,SM,SM325,PAR,M,1,7.95,7.45,6.64,NA,NA,NA,18.96,62,14,U,NA,NA,1,A,0,0,0,1,0,,,,
3,29,2022,88,29-Mar-22,Camote,Bosque,10,1,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,9:30,0:00,4,23.6,0.3,Overcast,IG,SM325,PAR,M,2,7.47,7.24,5.48,NA,NA,NA,17.75,61,13.24,U,NA,NA,1,A,0,0,0,1,0,brood patch,,,
3,29,2022,88,29-Mar-22,Camote,Bosque,10,1,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,9:30,0:00,4,23.6,0.3,Overcast,IG,SM326,PAR,F,NA,7.69,7.32,5.41,NA,NA,NA,17.55,62,10.48,U,NA,NA,1,A,0,0,0,0,0,brood patch,,,
3,29,2022,88,29-Mar-22,Camote,Bosque,10,1,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,9:30,0:00,4,23.6,0.3,Overcast,IG,SM327,PET,F,NA,9.66,NA,NA,NA,NA,NA,16.95,62,12.78,U,NA,NA,1,A,0,0,0,0,0,cloacal protuberance,,,
3,29,2022,88,29-Mar-22,Camote,Bosque,10,1,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,9:30,0:00,4,23.6,0.3,Overcast,IG,SM328,PET,M,NA,9.13,NA,NA,NA,NA,NA,18.14,66,13.47,U,NA,NA,1,A,0,0,0,1,0,brood patch,,,
3,29,2022,88,29-Mar-22,Camote,Bosque,10,1,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,9:30,0:00,4,23.6,0.3,Overcast,SM,SM329,FUL,F,NA,8.58,7.88,6.85,NA,NA,NA,16.74,60,16.69,U,NA,NA,1,A,0,0,0,1,0,,,,
3,29,2022,88,29-Mar-22,Camote,Bosque,10,1,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,9:30,0:00,4,23.6,0.3,Overcast,SM,SM1322,PAL,U,NA,11.21,8.01,7.34,NA,NA,NA,20.53,79,23.62,R,NA,NA,1,B,0,0,0,1,0,2 big naris,cloacal protuberance,,
3,29,2022,88,29-Mar-22,Camote,Bosque,10,1,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,9:30,0:00,4,23.6,0.3,Overcast,YT,SM330,FUL,M,5,9.17,7.22,4.38,NA,NA,NA,22.57,65,14.95,U,NA,NA,1,B,0,0,0,1,0,cloacal protuberance,,,
3,29,2022,88,29-Mar-22,Camote,Bosque,10,1,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,9:30,0:00,4,23.6,0.3,Overcast,YT,SM1323,PAL,M,NA,11.79,8.21,5.36,NA,NA,NA,27.29,76,20.1,R,NA,NA,1,A,0,0,0,0,0,,,,
3,29,2022,88,29-Mar-22,Camote,Bosque,10,1,Cerro Mesa,-0.6361194,-90.2908302,430,6:30,9:30,0:00,4,23.6,0.3,Overcast,SM,SM331,FUL,M,5,8.41,7.35,6.54,NA,NA,NA,17.37,63,16,U,NA,NA,0,A,0,0,0,1,0,cloacal protuberance,,,
3,30,2022,89,30-Mar-22,Camote,Ganadera,11,1,Quiman Valle,-0.6457372,-90.2930558,440,6:30,9:40,0:00,4,26,0.3,Partly cloudy,YT,SM332,FUL,M,5,9.13,8.25,5.21,NA,NA,NA,22.2,65,13.77,R,NA,NA,1,B,0,0,0,1,0,brood patch,,,
3,30,2022,89,30-Mar-22,Camote,Ganadera,11,1,Quiman Valle,-0.6457372,-90.2930558,440,6:30,9:40,0:00,4,26,0.3,Partly cloudy,YT,SM333,PET,F,NA,9.25,NA,NA,NA,NA,NA,22.64,61,13,U,NA,NA,1,A,0,0,0,1,0,cloacal protuberance,,,
3,30,2022,89,30-Mar-22,Camote,Ganadera,11,1,Quiman Valle,-0.6457372,-90.2930558,440,6:30,9:40,0:00,4,26,0.3,Partly cloudy,YT,SM334,PET,M,NA,8.62,NA,NA,NA,NA,NA,23.52,64,11.96,U,NA,NA,0,A,0,0,0,1,0,cloacal protuberance,,,
3,30,2022,89,30-Mar-22,Camote,Ganadera,11,1,Quiman Valle,-0.6457372,-90.2930558,440,6:30,9:40,0:00,4,26,0.3,Partly cloudy,YT,SM335,PET,M,NA,9.39,NA,NA,NA,NA,NA,25.26,66,13.45,U,NA,NA,1,A,0,0,0,1,0,cloacal protuberance,,,
3,30,2022,89,30-Mar-22,Camote,Ganadera,11,1,Quiman Valle,-0.6457372,-90.2930558,440,6:30,9:40,0:00,4,26,0.3,Partly cloudy,YT,SM336,FUL,M,4,9.03,6.98,4.46,NA,NA,NA,21.99,65,13.78,U,NA,NA,1,B,0,0,0,1,0,cloacal protuberance,,,
3,30,2022,89,30-Mar-22,Camote,Ganadera,11,1,Quiman Valle,-0.6457372,-90.2930558,440,6:30,9:40,0:00,4,26,0.3,Partly cloudy,YT,SM337,FUL,M,5,9.81,7.13,5.01,NA,NA,NA,23.01,62,14.17,U,NA,NA,1,A,0,0,0,1,0,cloacal protuberance,,,
3,30,2022,89,30-Mar-22,Camote,Ganadera,11,1,Quiman Valle,-0.6457372,-90.2930558,440,6:30,9:40,0:00,4,26,0.3,Partly cloudy,YT,SM338,PET,M,NA,9.28,NA,NA,NA,NA,NA,23.28,66,12.66,U,NA,NA,1,A,0,0,0,1,0,cloacal protuberance,Missing 3 toes,,
3,30,2022,89,30-Mar-22,Camote,Ganadera,11,1,Quiman Valle,-0.6457372,-90.2930558,440,6:30,9:40,0:00,4,26,0.3,Partly cloudy,YT,SM339,FUL,M,4,9.27,7.38,4.98,NA,NA,NA,23.08,64,15.15,R,NA,NA,1,A,0,0,0,1,0,brood patch,,,
3,30,2022,89,30-Mar-22,Camote,Ganadera,11,1,Quiman Valle,-0.6457372,-90.2930558,440,6:30,9:40,0:00,4,26,0.3,Partly cloudy,YT,SM340,PET,F,NA,9.52,NA,NA,NA,NA,NA,24.02,62,12.4,U,NA,NA,1,A,0,0,0,1,0,cloacal protuberance,missing 4 toes,,
3,30,2022,89,30-Mar-22,Camote,Ganadera,11,1,Quiman Valle,-0.6457372,-90.2930558,440,6:30,9:40,0:00,4,26,0.3,Partly cloudy,YT,SM341,FUL,M,4,8.92,7.46,5.18,NA,NA,NA,23.08,63,15.98,R,NA,NA,1,A,0,0,0,1,0,cloacal protuberance,,,
3,30,2022,89,30-Mar-22,Camote,Ganadera,11,1,Quiman Valle,-0.6457372,-90.2930558,440,6:30,9:40,0:00,4,26,0.3,Partly cloudy,YT,SM342,PET,M,NA,9.31,NA,NA,NA,NA,NA,24.5,65,12.18,U,NA,NA,1,A,0,0,0,1,0,brood patch,missing 3 toes,,
3,30,2022,89,30-Mar-22,Camote,Ganadera,11,1,Quiman Valle,-0.6457372,-90.2930558,440,6:30,9:40,0:00,4,26,0.3,Partly cloudy,YT,SM343,FUL,F,NA,9.69,7.5,5.89,NA,NA,NA,23.45,60,15.68,R,NA,NA,1,B,0,0,0,1,0,brood patch,,,
3,30,2022,89,30-Mar-22,Camote,Ganadera,11,1,Quiman Valle,-0.6457372,-90.2930558,440,6:30,9:40,0:00,4,26,0.3,Partly cloudy,IG,SM344,FUL,F,NA,8.75,6.82,5.03,NA,NA,NA,16.84,60,15.83,U,NA,NA,1,A,0,0,0,1,0,brood patch,missing 1 toe,,
3,30,2022,89,30-Mar-22,Camote,Ganadera,11,1,Quiman Valle,-0.6457372,-90.2930558,440,6:30,9:40,0:00,4,26,0.3,Partly cloudy,IG,SM345,FUL,F,NA,8.98,7.39,5.3,NA,NA,NA,16.76,59,16.72,U,NA,NA,1,A,0,0,0,1,0,juvenile,,,
3,30,2022,89,30-Mar-22,Camote,Ganadera,11,1,Quiman Valle,-0.6457372,-90.2930558,440,6:30,9:40,0:00,4,26,0.3,Partly cloudy,IG,SM1401,PAL,U,NA,11.76,8.58,6.26,NA,NA,NA,20.46,72,25.18,U,NA,NA,1,B,0,0,0,1,0,no brood patch,one naris larger than other,,
3,31,2022,90,31-Mar-22,Bellavista,Bosque,12,1,Maria Elena Guerra,-0.700825,-90.3190052,180,6:40,7:15,0:00,3,NA,NA,Overcast,IG,SM346,FUL,F,NA,8.49,7.11,5.25,NA,NA,NA,16.03,59,14.59,U,NA,NA,1,B,0,0,0,1,0,brood patch,,,
3,31,2022,90,31-Mar-22,Bellavista,Bosque,12,1,Maria Elena Guerra,-0.700825,-90.3190052,180,6:40,7:15,0:00,3,NA,NA,Overcast,IG,SM347,FUL,F,NA,8.02,7.21,5.27,NA,NA,NA,15.68,62,14.93,U,NA,NA,1,A,0,0,0,1,0,brood patch,,,
4,2,2022,92,2-Apr-22,Bellavista,Bosque,12,1,Maria Elena Guerra,-0.700825,-90.3190052,180,6:40,9:15,0:00,3,26.5,0,Overcast,IG,SM348,FUL,F,0,8.22,6.73,5.04,NA,NA,NA,15.51,58,15.1,U,NA,NA,1,A,0,0,0,1,0,brood patch,,,
4,2,2022,92,2-Apr-22,Bellavista,Bosque,12,1,Maria Elena Guerra,-0.700825,-90.3190052,180,6:40,9:15,0:00,3,26.5,0,Overcast,IG,SM349,FUL,F,0,8.99,7.12,5.17,NA,NA,NA,16.86,59,13.86,U,NA,NA,1,A,0,0,0,1,0,brood patch,missing 4 toes,Had an old band on which was OK so did not put on our own band,
4,2,2022,92,2-Apr-22,Bellavista,Bosque,12,1,Maria Elena Guerra,-0.700825,-90.3190052,180,6:40,9:15,0:00,3,26.5,0,Overcast,DL,22,FUL,F,0,8.41,6.6,5.06,NA,NA,NA,15.89,59,12.78,R,NA,NA,1,A,0,0,0,1,0,brood patch,,,
4,2,2022,92,2-Apr-22,Bellavista,Bosque,12,1,Maria Elena Guerra,-0.700825,-90.3190052,180,6:40,9:15,0:00,3,26.5,0,Overcast,IG,DC787,GAMO,F,0,16.7,NA,NA,NA,NA,NA,22.63,95,41.31,U,NA,NA,0,B,0,0,0,1,0,no brood patch,no cloacal protuberance,,
4,2,2022,92,2-Apr-22,Bellavista,Bosque,12,1,Maria Elena Guerra,-0.700825,-90.3190052,180,6:40,9:15,0:00,3,26.5,0,Overcast,IG,DC788,GAMO,U,0,15.28,NA,NA,NA,NA,NA,31.22,109,45.58,U,NA,NA,1,A,0,0,0,1,0,cloacal protuberance,,,
4,2,2022,92,2-Apr-22,Bellavista,Bosque,12,1,Maria Elena Guerra,-0.700825,-90.3190052,180,6:40,9:15,0:00,3,26.5,0,Overcast,IG,SM350,FUL,M,5,8.01,7.12,4.83,NA,NA,NA,16.01,60,11.85,R,NA,NA,1,B,0,0,0,1,0,no brood patch,,,
4,2,2022,92,2-Apr-22,Bellavista,Bosque,12,1,Maria Elena Guerra,-0.700825,-90.3190052,180,6:40,9:15,0:00,3,26.5,0,Overcast,IG,SM351,FUL,F,0,8.27,7.05,5.06,NA,NA,NA,16.26,62,16.2,U,NA,NA,1,B,0,0,0,1,0,juvenile,,,
4,5,2022,95,5-Apr-22,Santa Rosa,Bosque,13,1,Reina Oleas,-0.6824341,-90.3950559,260,6:30,10:00,0:00,3,25.8,0.3,Overcast,IG,SM352,PET,U,0,8.81,NA,NA,NA,NA,NA,18.12,64,12.05,U,NA,NA,1,A,0,0,0,1,0,brood patch,small pox wounds in 2 fingers ,SEE PICTURE,
4,5,2022,95,5-Apr-22,Santa Rosa,Bosque,13,1,Reina Oleas,-0.6824341,-90.3950559,260,6:30,10:00,0:00,3,25.8,0.3,Overcast,IG,SM353,PET,F,0,8.25,NA,NA,NA,NA,NA,17.85,60,11.6,I,B,2.97,1,A,0,1,0,1,0,no brood patch,Pox: 2 toes,,
4,5,2022,95,5-Apr-22,Santa Rosa,Bosque,13,1,Reina Oleas,-0.6824341,-90.3950559,260,6:30,10:00,0:00,3,25.8,0.3,Overcast,IG,SM354,FUL,F,0,9.08,7.43,5.42,NA,NA,NA,17.42,62,15.8,I,B,2.89,1,B,0,1,0,1,0,cloacal protuberance,,,
4,5,2022,95,5-Apr-22,Santa Rosa,Bosque,13,1,Reina Oleas,-0.6824341,-90.3950559,260,6:30,10:00,0:00,3,25.8,0.3,Overcast,IG,SM355,FUL,M,5,9.92,7.41,5.61,NA,NA,NA,17.3,65,13.8,U,NA,NA,1,A,0,1,0,1,0,brood patch,,,
4,5,2022,95,5-Apr-22,Santa Rosa,Bosque,13,1,Reina Oleas,-0.6824341,-90.3950559,260,6:30,10:00,0:00,3,25.8,0.3,Overcast,IG,SM356,MYI,F,NA,11.55,NA,NA,NA,NA,NA,20.22,71,14.4,U,NA,NA,1,A,0,0,0,1,0,brood patch,,,
4,5,2022,95,5-Apr-22,Santa Rosa,Bosque,13,1,Reina Oleas,-0.6824341,-90.3950559,260,6:30,10:00,0:00,3,25.8,0.3,Overcast,IG,SM357,MYI,F,NA,11.34,NA,NA,NA,NA,NA,19.91,66,13.57,U,NA,NA,1,A,0,0,0,1,0,brood patch,,,
4,5,2022,95,5-Apr-22,Santa Rosa,Bosque,13,1,Reina Oleas,-0.6824341,-90.3950559,260,6:30,10:00,0:00,3,25.8,0.3,Overcast,IG,SM358,MYI,F,NA,10.73,NA,NA,NA,NA,NA,19.61,66,13.44,U,NA,NA,1,A,0,0,0,1,0,brood patch,,,
4,5,2022,95,5-Apr-22,Santa Rosa,Bosque,13,1,Reina Oleas,-0.6824341,-90.3950559,260,6:30,10:00,0:00,3,25.8,0.3,Overcast,YT,SM359,MYI,F,0,11.75,NA,NA,NA,NA,NA,22.71,66,13.19,U,NA,NA,1,A,0,0,0,1,0,juvenile,also has wound on beak,SEE PICTURE,
4,5,2022,95,5-Apr-22,Santa Rosa,Bosque,13,1,Reina Oleas,-0.6824341,-90.3950559,260,6:30,10:00,0:00,3,25.8,0.3,Overcast,YT,UNBANDED,PET,U,NA,9.22,NA,NA,NA,NA,NA,21.69,62,11.2,I,A,2.11,1,A,0,1,0,1,0,cloacal protuberance,pox: 3 toes injured one of which is almost falling off,,
4,5,2022,95,5-Apr-22,Santa Rosa,Bosque,13,1,Reina Oleas,-0.6824341,-90.3950559,260,6:30,10:00,0:00,3,25.8,0.3,Overcast,YT,SM1324,FUL,M,5,9.12,7.56,4.85,NA,NA,NA,23.44,65,14.25,I,C,5.05,1,A,0,1,0,1,0,cloacal protuberance,has lice,,
4,5,2022,95,5-Apr-22,Santa Rosa,Bosque,13,1,Reina Oleas,-0.6824341,-90.3950559,260,6:30,10:00,0:00,3,25.8,0.3,Overcast,YT,SM360,PET,M,NA,8.78,NA,NA,NA,NA,NA,22.87,63,11.84,U,NA,NA,1,A,0,1,0,1,0,brood patch,,,
4,5,2022,95,5-Apr-22,Santa Rosa,Bosque,13,1,Reina Oleas,-0.6824341,-90.3950559,260,6:30,10:00,0:00,3,25.8,0.3,Overcast,YT,SM361,PET,F,NA,9.66,NA,NA,NA,NA,NA,22.81,63,13.39,U,NA,NA,1,A,0,1,0,1,0,brood patch,,,
4,5,2022,95,5-Apr-22,Santa Rosa,Bosque,13,1,Reina Oleas,-0.6824341,-90.3950559,260,6:30,10:00,0:00,3,25.8,0.3,Overcast,YT,SM362,PET,F,NA,9.49,NA,NA,NA,NA,NA,23.58,62,12.98,U,NA,NA,1,A,0,1,0,1,0,,,,
4,6,2022,96,6-Apr-22,Santa Rosa,Agricola,14,1,Ana Chapi,-0.6580223,-90.4253685,330,6:30,9:40,0:00,3,24.4,0.3,Overcast,IG,SM363,FUL,M,5,8.74,7,5.03,NA,NA,NA,16.3,62,13.2,U,NA,NA,1,A,0,0,0,1,0,no brood patch,,,
4,6,2022,96,6-Apr-22,Santa Rosa,Agricola,14,1,Ana Chapi,-0.6580223,-90.4253685,330,6:30,9:40,0:00,3,24.4,0.3,Overcast,IG,SM364,PET,F,NA,9.52,NA,NA,NA,NA,NA,17.43,64,12.41,U,NA,NA,1,B,0,0,0,1,0,cloacal protuberance,,,
4,6,2022,96,6-Apr-22,Santa Rosa,Agricola,14,1,Ana Chapi,-0.6580223,-90.4253685,330,6:30,9:40,0:00,3,24.4,0.3,Overcast,IG,SM365,FUL,M,4,9.01,7.34,5.06,NA,NA,NA,16.56,60,12.61,U,NA,NA,1,B,0,0,0,1,0,brood patch,,,
